,Nickname,LikedByAuthor,CommentText,Date,LikesCount,isBaseComment,RepliesCount,RepliesID
3045,Jovana Milenković,False,BLOWN AWAY,2021-04-01 07:11:10.897867,0,True,0,[]
3046,Andy Vunhen,False,definitely the most incredible and talented musician!!!,2021-03-01 07:11:10.898856,0,True,0,[]
3047,Joe Le,False,Magnifique 💜🙏,2021-03-01 07:11:10.899853,0,True,0,[]
3048,Aggelos Papakostas,False,Can anyone translate these Arabic please?,2021-04-01 07:11:10.901848,1,True,1,[3061]
3049,RushplayOfficial,False,"No words to describe it. All the kind of feelings, all in under 1 hour. This band is probably the greatest one I've ever heard. I was so lucky to born with Coldplay and to see this live again and again. I am so happy to be one of the milions of people who watched this on November 22.
I'm doing some covers to tribute this big band, and if You want see them, I would be so happy. Thanks and have a great day, Coldplayers like me or not!",2021-03-01 07:11:10.902842,0,True,0,[]
3050,nancy yurchesyn,False,spring has sprung whoah,2021-04-01 07:11:10.904840,0,True,0,[]
3051,일단 밥 부터 먹자,False,너무 아름다운 공연이었습니다. 고마워요 coldplay.,2021-03-01 07:11:10.905809,2,True,0,[]
3052,Shlomo Yitzchaki,False,Amazing Album very inspirational.,2021-03-01 07:11:10.906806,0,True,0,[]
3053,Matheus Eus,False,Grammy,2021-04-01 07:11:10.909827,0,True,0,[]
3054,Justyna Sadowska,False,Amazing ❤,2021-03-01 07:11:10.910827,0,True,0,[]
3055,Ailtonsantiago 18,False,Grammy is today,2021-04-01 07:11:10.912790,0,True,0,[]
3056,MissLucie,False,"Thinker, believer, dreamer. So romantic and just beautiful! Thanks for all!",2021-03-01 07:11:10.913787,0,True,0,[]
3057,Cristina Oyono Strong,False,I find peace whenever I listen to your voice,2021-03-01 07:11:10.914785,0,True,0,[]
3058,Kim L. Hooper,False,"Go Jonny, go, go, go . . .",2021-04-01 07:11:10.916808,0,True,0,[]
3059,yani lopes,False,Estou apaixonada em cada produção dessas músicas...amo demais vcs coldplay😍😍😍,2021-03-01 07:11:10.917777,1,True,0,[]
3060,Nkosinathi Mthethwa,False,"10:45 ""jikelele"" in the background is South African language)",2021-04-01 07:11:10.919801,0,True,0,[]
3061,Aggelos Papakostas,False,6',2021-04-01 07:11:11.118201,0,False,0,[]
3062,Tiago Correia,False,"Ohhh coldplay, I'm so glad you're back...simplicity and pure magic, just like the old times...",2021-03-01 07:11:11.478216,1,True,0,[]
3063,Lise Pilot,False,"I love this video. However...it's really disappointing that the subtitles do not work in YouTube. Not only for accessibility purposes, but so we can read the lyrics as part of the experience for those of us not familiar with the lyrics. Coldplay should partner with YouTube on this.",2021-03-01 07:11:11.480183,1,True,0,[]
3064,Natasha Israil,False,Oh Daddy.... Father sky 😊,2021-05-01 07:11:11.482205,0,True,0,[]
3065,Hercules Oliveira,False,"I'm really creepy, yeah, incredible, great, congratulations Coldplay! Bring more people to hear this perfection 😍",2021-03-01 07:11:11.483174,1,True,0,[]
3066,ndog37,False,"Great except for the blast from the minarets at the end, shame because in Jordan you have to deal with these oppressive religions.",2021-04-01 07:11:11.485200,0,True,0,[]
3067,Connie Senk,False,We love Coldplay!!!!!,2021-03-01 07:11:11.486194,0,True,0,[]
3068,Dafne Saavedra,False,Coldplay todos sus trabajos son hermoso.Desde chile un abrazote y muchos cariños🤩,2021-03-01 07:11:11.487162,0,True,0,[]
3069,paulo h p ruffino,False,goooooo    jonhyyyyyyyyyyyyyyyy showwwwwwwwwwwwwwwwwwww,2021-04-01 07:11:11.489187,0,True,0,[]
3070,Authentically Speaking,False,Such a gift. Love y'all,2021-03-01 07:11:11.490183,0,True,0,[]
3071,SÉRGIO VICENTE DA SILVA,False,"Who is the girl on the first song? Anyone?
Obrigado 🇧🇷",2021-04-01 07:11:11.492150,0,True,2,"[3082, 3083]"
3072,Paola Regondi,False,Meraviglia❤,2021-03-01 07:11:11.493147,0,True,0,[]
3073,LAURA ORTIZ VEGA,False,i love coldplay it is my band favorite,2021-03-01 07:11:11.495170,0,True,0,[]
3074,Richard Dower,False,Hallelujah,2021-04-01 07:11:11.497137,0,True,0,[]
3075,Hernan Quispe Sosa,False,"Escuchar a Coldplay,,, es transportarse mas allá de lo perceptible.",2021-03-01 07:11:11.498158,0,True,0,[]
3076,Kassia Amélie,False,cant believe i have found you Stromae,2021-05-01 07:11:11.500152,2,True,0,[]
3077,Rethabile Lele Moatshe,False,I enjoyed this so much 🥺🥺❤️❤️.,2021-03-01 07:11:11.501125,0,True,0,[]
3078,Angela Snyder,False,Awesome ❤️❤️,2021-03-01 07:11:11.502152,0,True,0,[]
3079,Shwe Aung,False,Yeah wooooooo,2021-05-01 07:11:11.504139,0,True,0,[]
3080,Sinaps,False,"Wonderful, very beautiful and impressive",2021-03-01 07:11:11.505070,0,True,0,[]
3081,Antonella Dinoi,False,Brividi...........,2021-05-01 07:11:11.507087,0,True,0,[]
3082,Ailtonsantiago 18,False,Norah shaqur,2021-04-01 07:11:11.687088,2,False,0,[]
3083,SÉRGIO VICENTE DA SILVA,False, @Ailtonsantiago 18  thanx 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2021-04-01 07:11:11.690076,1,False,0,[]
3084,Kworks,False,Beautiful !,2021-03-01 07:11:12.008849,0,True,0,[]
3085,lucia cortes garcia,False,Eles me lembram o grupo Tears for fears🎼🎵🎵🎵🎶🎶🇧🇷,2021-03-01 07:11:12.010844,1,True,0,[]
3086,Maik Podlech,False,"Don't forgett the revolution.
free the animals so that the world can change and we can conquer the universe.",2021-04-01 07:11:12.012839,0,True,0,[]
3087,Joyous Being,False,coldplay is beautiful 💜🕊,2021-03-01 07:11:12.013862,0,True,0,[]
3088,Ailtonsantiago 18,False,Happy easter,2021-05-01 07:11:12.015855,0,True,0,[]
3089,khulile qaba,False,"Coldplay has been, and still continues to be meditation for me personally since their first album Parachute (2002) - Everyday Life including their EP's. Best moments of my life were when they Grace us with their live performance @ FNB stadium in SA. We can't waiting to welcome you back in South Africa again Gents. Enkosi Madoda!!! I dare say The Verve, Coldplay, Oasis, Dave Matthew's Band, are my personal best bands ever. I have truely lived my life. Makwande manene.:-) :-) :-)",2021-03-01 07:11:12.016853,0,True,0,[]
3090,Fabio Fuso,False,❤️Coldplay ...fly with you beautiful...Thank you x these notes!!!,2021-03-01 07:11:12.017847,0,True,0,[]
3091,Albertina Camus,False,Everyday life birthday today,2021-12-01 07:11:12.019845,0,True,0,[]
3092,Rahita,False,masyaallah <3 i love this song so much,2021-03-01 07:11:12.020842,0,True,0,[]
3093,santo anto,False,Nicess brother,2021-10-01 07:11:12.022837,0,True,0,[]
3094,val C,False,🙏 magnifique ✨💫💞,2021-03-01 07:11:12.023834,0,True,0,[]
3095,Nico Bellic,False,I don't know I find Coldplay calm. It brings back all my childhood memories.  It really helps me bring closure as I have lost a childhood friend and I miss him. Specially Everyday life make me cry. 😣 Asslamwalikum,2021-03-01 07:11:12.024807,1,True,0,[]
3096,Relaxation Journeys,False,"literally to the 1% that reads this, may your life be full of happiness, prosperity
and LOVE and may ALL your dreams come true, have an awesome day 🌞",2021-06-01 07:11:12.026801,0,True,0,[]
3097,Jinx,False,Estou escutando várias vezes,2021-03-01 07:11:12.027799,0,True,0,[]
3098,Bobbyboy Kenyon,False,I will destroy everything to anyone who stops his marriage,2021-11-01 07:11:12.030505,0,True,0,[]
3099,Zilma Lopes,False,I loved!! <3,2021-03-01 07:11:12.031481,0,True,0,[]
3100,João Lima,False,25:01 Best Parte!🙏♥️,2021-03-01 07:11:12.032452,0,True,0,[]
3101,Jonni Laumann,False,43.24..What does the woman say in the start/intro??,2021-11-01 07:11:12.034458,0,True,0,[]
3102,Federico Gonzalez Iturbe,False,Amazing !!,2021-03-01 07:11:12.035455,0,True,0,[]
3103,Miri Kruisinga,False,I love HUMANKIND we are love and light we Will stop this fight en make everything oke only love,2021-08-01 07:11:12.037450,0,True,0,[]
3104,Rock Roll,False,Coldplay always make thier concert look so creative...,2021-03-01 07:11:12.363140,0,True,0,[]
3105,Lina Oxyna,False,This is a blessing! I am not over Stromae's passage <3 much love,2021-03-01 07:11:12.364160,0,True,0,[]
3106,Howell,False,🇯🇴🇯🇴🇯🇴🇯🇴,2021-06-01 07:11:12.366155,0,True,0,[]
3107,Valentina Manasieva,False,"Dear Coldplay, you make dreams come true. Your music is inspiring und just beautiful. I had my first kiss listening Yellow, and the most amazing memories listening all you our albums;)",2021-03-01 07:11:12.367153,1,True,0,[]
3108,Ailtonsantiago 18,False,1 year ago this video was published,2021-09-01 07:11:12.369123,0,True,0,[]
3109,átila alves,False,Amazing!!!!!,2021-03-01 07:11:12.370146,0,True,0,[]
3110,Alexandra Costa,False,This music is heaven on hearth Coldplay live forever,2021-03-01 07:11:12.371117,0,True,0,[]
3111,teina tiare,False,Guts and glory Ayr couz. 😤 love ❤ you cxc,2022-02-01 07:11:12.373134,0,True,0,[]
3112,Judy Dixon,False,My own private concert  in my living  room! Beautiful!!!!🍸🍸🍷🥂🥃😊😢😭🙂☺️😊🥰,2021-03-01 07:11:12.374110,0,True,0,[]
3113,Sofie Dieu,False,Who is the woman singer? There is no mention of her in the description???,2021-08-01 07:11:12.376105,0,True,0,[]
3114,Harsh Sharma,False,Soulfull music..,2021-03-01 07:11:12.377127,0,True,0,[]
3115,Susi Wong,False,Coldplay my soul food ♥️✨🙏🏻,2021-03-01 07:11:12.378126,0,True,0,[]
3116,Kurniawan Gilang,False,"Anjayyy...chris martin kaosnya belel dan sobek, untung artis ngetop...klo ga dibilang gembel",2021-08-01 07:11:12.380093,0,True,0,[]
3117,According To The Diops,False,"""In a world gone wrong
I shall be strong..."" motto for 2020",2021-03-01 07:11:12.382113,2,True,0,[]
3118,Gabrielle Carvalho,False,Daddy 💔,2021-05-01 07:11:12.383110,0,True,0,[]
3119,paul harrison,False,"Let us give him an award for his best to this live from sunrise and sunset
Wish you all the best man thanks",2021-03-01 07:11:12.385104,0,True,0,[]
3120,Linda Engbrocks,False,Beautiful <3,2021-03-01 07:11:12.386104,0,True,0,[]
3121,Ailtonsantiago 18,False,10M,2021-08-01 07:11:12.387075,1,True,0,[]
3122,Kate's Philippine Adventures Fun,False,wonderful lyrics.,2021-03-01 07:11:12.389095,0,True,0,[]
3123,Caroline Capon,False,"I love Coldplay but this is awful. This is not spiritual or channeled at all. It just feels that sacred music in a sacred place is not always a match. I mean a sacred sacred place. The words, the vibe..it does not resonate or represent the place—just tinny and terrible. I love Coldplay and feel badly saying this. It’s as if they had a bad day or the energy of their producers got in between these artists and the gods. There are days in my life that the song clocks has kept me alive. They need to get that original energy back. Xo",2021-05-01 07:11:12.390092,0,True,0,[]
3124,Alzhraa Ben husain,False,All love and respect to you guys 🇱🇾,2021-03-01 07:11:13.178326,0,True,0,[]
3125,TATJANA BENKO,False,"Great, amazing, beautiful...",2021-03-01 07:11:13.179321,0,True,0,[]
3126,Yara Atawneh,False,I'm yara from Jordan and I rlly like ur talent💜💜,2021-04-01 07:11:13.181316,2,True,0,[]
3127,Roberta Dos Santos Souza,False,Awesome guys 🥰🥰🥰🥰,2021-03-01 07:11:13.182338,0,True,0,[]
3128,Олек Мис,False,"Класно, дякую !",2021-04-01 07:11:13.184333,1,True,0,[]
3129,Darkroom Ghost,False,Best ever I love it,2021-03-01 07:11:13.185315,0,True,0,[]
3130,Sa Sha,False,how are you THIS perfect???? your music makes everything looks less bad than it is. everything seems like they are in harmony. I hope someday I could come to your concert although until then you might not have any concert.,2021-03-01 07:11:13.187325,0,True,0,[]
3131,Nariman Maveddat,False,amazing!!!! the only part I didn't like was in بنی آدم when they translated an original Persian poem to Arabic and didn't give us Persian speakers a reperesentation.,2021-04-01 07:11:13.188325,0,True,0,[]
3132,Mohit Tiwari,False,One hour of pure bliss,2021-03-01 07:11:13.189319,0,True,0,[]
3133,Manuel López Obrador,False,Alguien me explique en español que es ese sonido que suena al final del vídeo? Porfavor se los agradeceria,2021-04-01 07:11:13.191290,0,True,0,[]
3134,karolina cerezo,False,Hermoso,2021-03-01 07:11:13.193315,0,True,0,[]
3135,Amarnath De,False,Surviving 2020 with this. ❤❤❤,2021-03-01 07:11:13.194307,0,True,0,[]
3136,Carolina Blum,False,Los amo,2021-03-01 07:11:13.195309,0,True,0,[]
3137,Ram tl,False,i remember this event was few weeks before corona hits 😍 miss these days 😩,2021-03-01 07:11:13.196276,0,True,0,[]
3138,Liyana Johari,False,i love Daddy song,2021-03-01 07:11:13.198296,1,True,0,[]
3139,Dekiro,False,"My life would never be the same without Coldplay, I remember I used to get bullied by my classmates for my bad taste of music, we used to have that speaker in class and we play songs and when its my turn I played Hypnotised and Cry Cry Cry  then everyone started teasing me for I was born in 2007 and who would have thought that a kid like me would be actually a big fan of your band?, I really love your songs and pls if ever Chris or his bandmates read this, pls do accept my one and only favor... Keep on making songs and keep on inspiring everyone, Love You All !",2021-03-01 07:11:13.199293,0,True,0,[]
3140,Sebastian Chapa,False,COLDPLAY GIVES US HOPE !!,2021-03-01 07:11:13.200290,2,True,0,[]
3141,Mya Bolds,False,beautiful.,2021-03-01 07:11:13.201264,0,True,0,[]
3142,Hayat Alnahhas,False,this is just so peaceful,2021-03-01 07:11:13.202261,0,True,0,[]
3143,Wendy Rodriguez Miranda,False,Love colplay atte Wendy saludos cordiales desde Morelia 👍🎸♥️♥️♥️😘🎤,2021-03-01 07:11:13.204282,0,True,0,[]
3144,Cristina Oyono Strong,False,You are amazing ❤️,2021-03-01 07:11:13.538886,0,True,0,[]
3145,hdypro,False,Thank you coldplay. Love everywhere,2021-03-01 07:11:13.539884,0,True,0,[]
3146,Beatriz di yorio,False,🙌🙌🙌🙌❤❤❤,2021-04-01 07:11:13.541907,0,True,0,[]
3147,V Vedhant,False,"I hope we appreciate Coldplay while they are active
I wish to see you perform at least once 
Lots of love",2021-03-01 07:11:13.543873,2,True,0,[]
3148,Ahmed Elkamhawi,False,legendary,2021-04-01 07:11:13.545868,0,True,0,[]
3149,SayItLoud,False,"We love you Cold Play!  San Antonio, Texas!",2021-03-01 07:11:13.546866,0,True,0,[]
3150,Benoit Vnh,False,Thank you for the amazing moment! And another thank you for the Stromae surprise!,2021-03-01 07:11:13.547863,0,True,1,[3164]
3151,Mark Hayhurst,False,love you Chris Martin and Group,2021-03-01 07:11:13.549857,1,True,0,[]
3152,Robert King,False,Chris! Stop it. You know what you are doing doing!  I can't get pass a single song !!  I appreciate you brother.,2021-03-01 07:11:13.550854,0,True,0,[]
3153,Ana Alves,False,❤❤❤❤❤,2021-03-01 07:11:13.551852,0,True,0,[]
3154,This is the Way,False,Beautiful Country❤️.,2021-03-01 07:11:13.552849,0,True,0,[]
3155,Dawid Wesej,False,"679 people don't like it I understand them not for everyone is this type of art!

COLDPLAY FOR LIFE!!!",2021-03-01 07:11:13.554875,0,True,0,[]
3156,T R,False,TE AMOOOOOOOOOOO,2021-04-01 07:11:13.555841,1,True,0,[]
3157,HERNAN GUZMAN,False,ARABESQUE es todo lo que esta bien en una cancion. Alguien no se derrumbo con Daddy?,2021-03-01 07:11:13.557836,0,True,0,[]
3158,carlos manuel viloria heredia,False,The best team,2021-04-01 07:11:13.559859,2,True,0,[]
3159,Kut scenes,False,❤️❤️❤️❤️❤️❤️❤️lots of ❤️❤️❤️❤️❤️❤️ to coldplay,2021-03-01 07:11:13.560860,0,True,0,[]
3160,Rosaria Talamo,False,"You can do magic, you can do anything that you desire",2021-03-01 07:11:13.561855,2,True,0,[]
3161,D.Jokerのお休み時。,False,it's so beatiful.,2021-03-01 07:11:13.563851,0,True,0,[]
3162,JESUS RUBILAR AVILA,False,Sublime,2021-03-01 07:11:13.564853,0,True,0,[]
3163,Regine Geiger-Stahl,False,💚,2021-03-01 07:11:13.565843,1,True,0,[]
3164,Mikroman,False,Listen to this everyday if you have to my brother. I know I’ve been ❤️❤️,2021-03-01 07:11:13.755885,0,False,0,[]
3165,El Aslaoui,False,تحية مغربية من النمسا ،،،لاحلى و أطيب شعب و بلد عربي عزيز على قلوبنا،،❤️  الأردن  ❤️,2021-03-01 07:11:14.072591,1,True,0,[]
